,x,y,z
4045,797765.4493791468,451483.6998345852,929.0
4046,599561.5380098557,358978.1391333835,1637.0
4047,520204.47139791684,297736.77659398597,1676.0
4048,663016.7455831238,504222.8790518865,617.0
4049,719349.7444137665,476125.761558488,990.0
4050,163198.2510935609,343184.3169277329,747.0
4051,464157.51488775393,375082.1893205829,2899.0
4052,477149.4402676612,319559.41332518496,1092.0
4053,634265.6713349675,410791.65846295655,2915.0
4054,65984.52825144393,115944.00951982848,919.0
4055,686833.816490009,460495.7601663284,661.0
4056,438788.17811819835,274639.41167128924,1095.0
4057,623087.1700324155,466933.9070000844,498.0
4058,610305.7156569329,312737.36517289747,241.0
4059,79882.2174473746,198932.7267988734,1101.0
4060,102743.79296796792,65514.24326279014,826.0
4061,264793.20455617516,256878.9649042003,388.0
4062,373037.71012734546,452424.1947161164,888.0
4063,393366.49630680756,271005.1986825187,1220.0
4064,346827.6033706675,398273.4621765483,485.0
4065,649225.1816952694,386410.0460555516,625.0
4066,686376.0284052298,322089.6864218693,1375.0
4067,443567.1630194401,362760.46296355966,3024.0
4068,556171.2008646308,483700.3086463688,1345.0
4069,21501.50516778312,136317.05108568165,747.0
4070,16009.789845127205,110519.67778679915,770.0
4071,539420.4752272586,346782.9004612705,1899.0
4072,353556.10464255855,292366.36393758,1153.0
4073,708099.8236093293,500801.3237487804,924.0
4074,526785.7804840726,324543.84478737507,1880.0
4075,422451.43818822905,396517.4619707484,2751.0
4076,624423.5797756645,372608.98124753777,645.0
4077,746231.6672023167,378708.45312387124,889.0
4078,68123.82306912707,153669.04407036398,848.0
4079,194557.92332861776,295451.46593037806,2218.0
4080,94472.74999425292,112098.3298567459,1158.0
4081,84572.75332193944,240871.49304466136,1093.0
4082,48547.366156408156,138241.19637333322,1138.0
4083,61398.620823451,133955.02266753186,1246.0
4084,617633.7466855354,419072.74789863173,2363.0
4085,661936.5146983427,377513.6757816393,518.0
4086,456045.83110068605,229244.91301066056,110.0
4087,171879.11518209992,184931.46728627104,968.0
4088,514193.4038134355,312807.8211836368,1586.0
4089,142460.14893529104,280699.7209171308,1834.0
4090,465334.8105877393,426492.5842835866,1351.0
4091,570470.7614527349,334538.9862181805,874.0
4092,685607.2079965803,354076.61801810004,1272.0
4093,223921.0091485816,269919.5417313175,2874.0
4094,438879.58979379694,341760.69028538,2790.0
4095,345624.67707753525,258176.16544346977,198.0
4096,108207.2707547645,74752.55660238583,1352.0
4097,802984.4418952605,506213.2550609214,808.0
4098,182820.90418785566,186808.30685457587,373.0
4099,186060.88968033408,174996.53117698058,591.0
4100,404452.5598200063,240857.77592489496,393.0
4101,126833.34011275193,210435.7827022206,2672.0
4102,448664.5461652391,259895.73443864752,403.0
4103,798356.5019917986,440789.02129108086,813.0
4104,517901.14424691425,453080.84125248995,1493.0
4105,441201.74427330965,222857.54718162864,73.0
4106,641303.4410101883,474780.1866841102,1399.0
4107,698250.6825427578,355789.60441812035,595.0
4108,199686.36697692872,330941.6591340909,2573.0
4109,615765.31733699,403079.4254251104,2545.0
4110,287238.4248544118,407091.4214817472,910.0
4111,52098.17829657573,92974.08275332302,1096.0
4112,845522.3804367515,465147.95490600914,550.0
4113,703129.8140004689,404530.7772686174,1086.0
4114,605594.9021147899,386014.7603305662,1343.0
4115,263865.4667159226,273047.37015969865,917.0
4116,121620.44760347035,54018.569797660224,1383.0
4117,311552.7653226846,273896.9221400311,787.0
4118,171826.1693286831,114598.13013639022,1315.0
4119,187754.88449465547,361421.41279960517,1608.0
4120,470580.74750566675,303376.1477763336,1191.0
4121,220945.22567994933,77689.76958982367,1421.0
4122,508984.6429942004,379824.714705701,1957.0
4123,713772.4611777624,459324.17108173575,1514.0
4124,274849.9596646767,311740.87564231735,2104.0
4125,576721.6490655171,340504.7227127608,1127.0
4126,176397.49843051174,140257.4404137563,671.0
4127,557685.2834188626,280541.35196566116,242.0
4128,230465.01099753246,246537.99911428802,1216.0
4129,781754.3660840632,475687.13979272824,986.0
4130,104350.66894127574,223341.3356500324,1995.0
4131,120945.94336197415,174406.17428450845,2443.0
4132,338844.30122769583,436901.8712159395,715.0
4133,750453.3163051615,379334.0291253757,515.0
4134,804074.8957791603,522513.8158067772,739.0
4135,191150.3637138678,86847.17735233717,1539.0
4136,718095.1522523046,507710.68382886704,689.0
4137,406392.34799882193,450732.3019019505,868.0
4138,444725.8493382744,403857.63462547306,1629.0
4139,211374.51422101894,42624.138472886756,225.0
4140,261627.57661323028,241974.59679220058,332.0
4141,671754.7414253431,405376.1699524885,1918.0
4142,624294.0501514843,383139.53759223595,2169.0
4143,31790.065922016045,110760.0019129375,727.0
4144,527928.9692225775,449162.54211332835,553.0
4145,118752.74922881956,153361.85323791485,1011.0
4146,100163.31176979694,224746.97329225577,532.0
4147,223207.53671465028,365398.80281413347,1576.0
4148,139430.72243174037,75783.92992593255,1015.0
4149,416128.75903966854,446682.78471046966,1879.0
4150,662464.7927712656,446336.1191183189,1371.0
4151,161913.70239175664,79633.13636473008,2038.0
4152,777439.7002457567,437356.0757726785,1214.0
4153,292651.9953239878,300832.45197621826,409.0
4154,451844.1996184148,296489.3919633748,1097.0
4155,709564.314941424,400131.34347095434,1034.0
4156,324957.1125937843,400074.63615216874,1991.0
4157,449545.2856858939,434987.1345057208,1098.0
4158,172871.6918570251,334597.751717723,1762.0
4159,81968.47060388431,99705.6227831645,800.0
4160,385599.19561712345,280702.7567435717,1169.0
4161,153667.6010436472,152927.261743919,2139.0
4162,547218.3492606024,284730.45862951037,1035.0
4163,501929.853781576,321994.35753687285,1516.0
4164,535189.2374323802,335880.5586740235,1587.0
4165,74574.45250615157,113116.38554075267,573.0
4166,807874.0812542087,560714.9342980385,229.0
4167,675810.0892293688,485185.3016201053,1532.0
4168,255268.38208576507,354843.4410044346,2440.0
4169,260710.01905112655,258168.71505749132,888.0
4170,129956.66959195543,198574.91698463447,1349.0
4171,398480.3737247447,449922.84193384927,1377.0
4172,664649.6790522207,441379.47524853423,1979.0
4173,134609.94223622547,93707.97089228313,2448.0
4174,423723.92511804675,314670.91372203827,1833.0
4175,167519.40286255808,299084.539066243,461.0
4176,724396.6072051115,396955.3950979933,807.0
4177,79374.61203077348,155402.70114558376,2230.0
4178,406142.0439101725,282304.6162708085,1384.0
4179,246890.3731369041,241314.66759200022,440.0
4180,151140.75933745073,304575.1738546258,2206.0
4181,840297.4579052625,447922.3442584146,321.0
4182,263478.4561689023,325907.97644507606,2274.0
4183,124335.62383965316,58647.530771651305,990.0
4184,96362.00797247252,209731.35202706512,1002.0
4185,442594.80252205586,264584.6245443467,957.0
4186,212593.0533127422,310773.3703903165,1724.0
4187,114917.42209512752,241456.65947331116,1250.0
4188,673921.4531307623,479635.0336070033,1159.0
4189,608924.691501335,459734.6144473301,1722.0
4190,512117.103057236,478025.7002014583,1226.0
4191,165842.65246379498,235350.5012014769,2232.0
4192,99169.65960558545,94122.29628031794,1180.0
4193,256326.37790933874,312415.111381772,1827.0
4194,803421.285288075,533119.1567056132,444.0
4195,244110.49465278123,342717.12568051927,3534.0
4196,672026.8649430247,474084.87499077804,681.0
4197,597650.8387370808,321848.032323773,1038.0
4198,796956.1568845725,537296.6447507273,314.0
4199,253307.1952542672,271111.5387916723,1086.0
4200,412515.0142333161,287972.1986537073,1135.0
4201,8376.026521692576,173909.3652413739,607.0
4202,62721.954096461326,221105.41903218813,1561.0
4203,213261.20626238285,268045.34930632915,1734.0
4204,200241.87399348884,288260.25121096615,2621.0
4205,414375.2073606799,282966.661482363,402.0
4206,817606.0339438885,400604.686031281,350.0
4207,80563.09180167073,165947.2430030452,1476.0
4208,294337.4467116659,295046.518605764,522.0
4209,188540.66763115517,82224.9896044489,1355.0
4210,157196.89409596485,53812.87200965639,1342.0
4211,155808.1695456787,286952.3199498225,2687.0
4212,568435.7559894198,402318.00147036556,1361.0
4213,787448.0370689537,406600.53233579174,441.0
4214,132538.97029365075,159753.38490304723,1792.0
4215,717928.3125781948,401352.79605579935,906.0
4216,170954.44829584908,244415.30356403906,1770.0
4217,726153.8283410058,461261.2967039235,1272.0
4218,407086.5983214117,359348.01502983086,2317.0
4219,755387.6361103114,503305.5484928172,738.0
4220,296303.42277476966,325903.6190953832,1355.0
4221,366766.15483829676,356019.7837324878,1162.0
4222,510959.26490678167,374862.62717875186,749.0
4223,525017.6261525918,350425.1712364387,1876.0
4224,788256.8117815014,508975.04894495104,1152.0
4225,169022.17413016286,223559.8343376983,2186.0
4226,417381.97201490734,365401.6283639837,2688.0
4227,173180.25119116367,361050.6008864613,1500.0
4228,657063.20614885,297010.24988706224,118.0
4229,11821.826731806621,95299.57272361498,334.0
4230,171537.20154778787,158034.7541154418,1126.0
4231,231139.38424484653,69179.89603033662,517.0
4232,414767.30266711797,293310.8499090215,748.0
4233,143083.33129200496,178028.5409721816,1466.0
4234,812587.9274545596,334405.0196486348,308.0
4235,593193.9220998208,384461.88803992793,1034.0
4236,835290.6123551282,522852.9644882092,539.0
4237,770599.68085704,403951.2148042964,1266.0
4238,584972.1183180294,372967.86626106873,1848.0
4239,611853.0045238636,381549.5120376516,2235.0
4240,73695.54340546558,85896.57603851892,580.0
4241,636809.3809493813,495032.95113213826,514.0
4242,437906.3577482119,310761.7311930768,2626.0
4243,711829.8420122657,395120.5819951771,878.0
4244,361560.0546830004,372976.4577653874,2071.0
4245,143958.34109896835,317699.8869984327,1340.0
4246,76983.78580899944,134281.09019942675,1776.0
4247,632118.7889783301,415764.0971530499,1981.0
4248,209667.74122478295,199735.82842660416,301.0
4249,133009.49301500834,99679.85137473233,2498.0
4250,412500.16146220797,456420.5106778322,1228.0
4251,623574.8614657193,435605.3171316143,1414.0
4252,210765.7160186086,86219.58265986294,1927.0
4253,294696.8055668654,268621.10272175167,1022.0
4254,582773.9139171252,409318.71687451936,2553.0
4255,180722.86920136708,305355.3635918712,1286.0
4256,592374.4909529907,488636.1687363256,740.0
4257,817357.6601951232,476430.58648115676,1503.0
4258,564292.0649439106,360042.7972464524,2442.0
4259,580657.7689080373,424696.6146001136,1910.0
4260,592575.1311356938,467901.3467805274,1213.0
4261,421427.5087359964,365778.71933284774,2312.0
4262,627156.3706067577,467511.29650021344,626.0
4263,142076.1914637502,124045.42557371594,3007.0
4264,287278.7853355842,344489.04482064117,2219.0
4265,562234.925586255,469014.13039680384,963.0
4266,555820.6043711447,317165.3087975448,1932.0
4267,177572.39095596905,317057.5286058765,2216.0
4268,672999.587877729,511016.51472373214,479.0
4269,738016.6466491751,425761.01885809004,1100.0
4270,541855.3972341919,404310.17183592543,2462.0
4271,659741.0065454552,382522.86531441007,588.0
4272,827881.4544112638,407731.3087383481,358.0
4273,280990.0270923167,403933.4656254053,1436.0
4274,464100.684111574,462074.71663419064,1269.0
4275,55598.19658538548,141383.04405356664,1312.0
4276,811550.2817964379,394189.4759899881,277.0
4277,498548.1413280145,253793.75905924942,161.0
4278,181286.60333703243,122466.90149622224,1074.0
4279,116826.27172375453,72000.89881483559,1447.0
4280,127028.01012734248,296647.26133521926,690.0
4281,309561.3864811971,342609.135815233,2145.0
4282,304320.20061459026,323363.6220255736,1726.0
4283,507880.65605138923,306958.00039872807,2110.0
4284,319144.0010093231,297768.90563944913,1865.0
4285,488027.11520576576,464862.36640423816,798.0
4286,790906.9088718593,380073.1447699331,350.0
4287,814293.4846507206,492076.9415206006,1578.0
4288,166577.6844569081,105386.8278541686,2077.0
4289,420416.9390425352,457256.3746546991,1141.0
4290,479113.025464124,412630.50517187454,2035.0
4291,176344.31402719702,280126.3612213172,3009.0
4292,424083.4118400297,324991.46804967057,2232.0
4293,459894.6119786847,451412.13156036846,1003.0
4294,162320.32081560785,106728.97437527776,2441.0
4295,88592.22554690839,59043.364501209,597.0
4296,314892.77428167214,434342.7445767578,781.0
4297,854339.41957962,548063.4227331188,212.0
4298,854861.7670921446,483132.6954276813,690.0
4299,505596.36837250803,431042.35116076935,587.0
4300,441383.6041631144,357415.31818219554,1880.0
4301,515706.03358936944,276352.5719731925,1239.0
4302,278983.86002999573,373305.538484239,1562.0
4303,639984.3357075253,437874.53721990157,1791.0
4304,190249.98723923933,173662.37098153308,393.0
4305,229645.38859007234,315783.78734532464,1527.0
4306,248010.2608429158,367717.5056099165,1097.0
4307,18536.247728424263,148364.4725495549,399.0
4308,141066.6350338086,25965.670675759204,570.0
4309,203735.94085344806,55818.19097196963,512.0
4310,356851.224971353,317405.0272930041,2266.0
4311,295916.9313233378,352178.0349472668,2837.0
4312,440445.365685587,326460.47894488927,2079.0
4313,47526.689119733404,111038.31405738741,941.0
4314,393809.43965598993,281334.3998313928,1520.0
4315,175740.5642752527,86202.88910621684,2257.0
4316,234572.69938661222,245227.36327974964,826.0
4317,338008.04551834747,344061.1990134632,1993.0
4318,631776.1505966608,436733.21430921275,1580.0
4319,428857.0122353498,345971.1750334408,2054.0
4320,499472.9151565859,425190.53448185045,893.0
4321,644670.4062748752,506652.3644120833,650.0
4322,85270.86011042568,208016.03702839557,2353.0
4323,492094.87405727553,346960.0405583661,1122.0
4324,62278.912813456554,84112.5692946557,528.0
4325,130192.01662112179,7358.083442360163,50.0
4326,171582.98320104182,228100.5546055464,2839.0
4327,399327.6941957516,266306.2842306774,192.0
4328,296556.3263696489,362413.13356791623,2400.0
4329,589246.8613385737,331426.5046124598,1683.0
4330,115234.72523141146,77992.2701091012,1783.0
4331,506948.1788716047,254558.97533794772,129.0
4332,139406.47064037278,162954.89388694894,2105.0
4333,481941.89916547417,351102.47392448597,995.0
4334,513879.9847987071,452591.944847567,1450.0
4335,341525.19413858216,296062.87670652475,573.0
4336,490334.32789556397,362307.54978943616,1647.0
4337,442334.97526213137,321477.049955911,1548.0
4338,310638.4184175619,326598.50784232095,366.0
4339,751788.7407221838,492044.55749478843,643.0
4340,517395.5894691096,401460.87458108086,1731.0
4341,189234.2668416513,65702.45768250525,1632.0
4342,372096.69691760204,341027.768701843,2949.0
4343,718517.9409407771,497195.59086061735,1283.0
4344,423359.78330819035,304338.9511225857,3022.0
4345,168201.17951550958,352122.1285764547,845.0
4346,718686.5384963257,438809.72514899634,1810.0
4347,112082.18238304782,296361.27353224717,501.0
4348,730483.130682363,344145.45219479874,1359.0
4349,238635.9421997589,270498.5793672921,1541.0
4350,160892.57530003128,295954.5878531402,1073.0
4351,549525.5357244506,311240.9120699363,1660.0
4352,158397.06534317398,20602.90403663926,54.0
4353,802763.1431223997,543710.7459402019,322.0
4354,778263.1238799857,501880.52455602493,1117.0
4355,822464.3275633762,390508.296080471,315.0
4356,208165.93585171865,232340.34268715978,1314.0
4357,165475.319176829,208566.70387579687,2736.0
4358,361831.5950701825,336648.29471518565,1812.0
4359,431298.40113696357,237706.32847641502,144.0
4360,491720.3132813514,444828.09895164426,1671.0
4361,462315.5784340745,302614.8448518673,1111.0
4362,312943.7699158253,331096.36180139054,1250.0
4363,321965.7466732215,275922.3300539609,198.0
4364,392572.836931118,398743.1368891299,2373.0
4365,507675.53885107284,436429.3312529437,1137.0
4366,504130.88276251947,477035.7699685842,662.0
4367,232089.73940556118,293816.1224801056,2004.0
4368,550083.0251026959,426051.47690230515,1607.0
4369,524044.01900295896,469258.06559609156,1480.0
4370,805368.363116619,501262.01090690866,1091.0
4371,750070.7515060354,438344.92464803066,1168.0
4372,824606.9849322822,461471.44854051806,891.0
4373,837720.5477730583,517905.59226623457,629.0
4374,20332.497211943206,109067.01724540349,1159.0
4375,138347.69662209612,195819.51065969467,2413.0
4376,589063.9888427588,383950.8817572016,2181.0
4377,124681.9892906106,189468.5489051761,2316.0
4378,321024.1484528034,401336.2149947295,1829.0
4379,676941.5641967303,363578.4915214451,729.0
4380,218479.7911555479,100081.17043176852,578.0
4381,701759.5498494492,446866.5757358419,1104.0
4382,820032.8864168155,395559.0110549256,335.0
4383,566368.3230719734,365516.49625619315,1971.0
4384,212296.32234720222,231014.9746130947,1114.0
4385,164560.92857768113,84253.39219309296,2120.0
4386,235281.92268008663,335066.6620547855,3490.0
4387,803141.3273568794,430773.07106590364,462.0
4388,757038.1693231687,423354.52891514916,1264.0
4389,190701.68325939839,130335.20939638652,456.0
4390,503909.3024910142,316986.98696248047,1068.0
4391,262750.9897886369,315616.833712575,746.0
4392,441907.9154257327,243743.5340971956,62.0
4393,358362.69260415965,348094.94138402585,1446.0
4394,730340.1318038604,509730.8578317389,693.0
4395,681140.3578302676,364144.4550140202,531.0
4396,760536.7612740903,482832.3248888422,1351.0
4397,456268.7112289889,307243.23706403095,1907.0
4398,473123.6547141583,241102.287731356,905.0
4399,544134.9151871777,482113.87523578946,475.0
4400,317926.8295801664,277172.49881788436,794.0
4401,140456.3018351806,173463.08656424284,1813.0
4402,550137.106500596,457107.9676042143,1465.0
4403,446436.6995019785,321850.9898138875,2132.0
4404,120019.14105700474,60014.03861031495,1514.0
4405,663579.4156161698,483326.70946297795,1109.0
4406,82926.19961182214,187003.59528084844,1956.0
4407,859956.0238401061,500370.949035218,602.0
4408,835495.1370903885,549839.5188485328,361.0
4409,377045.3724602084,361798.6275940379,2151.0
4410,249230.35885947302,272411.49812231585,1355.0
4411,612993.0218401726,460297.8089189315,1621.0
4412,270079.68126834405,391872.5283976346,431.0
4413,695863.412963639,498845.62789020035,981.0
4414,489941.640966195,341558.5791703174,243.0
4415,416457.5489824685,456836.9075403018,1563.0
4416,552052.1932597256,400331.4022296639,2895.0
4417,839904.3855722081,485846.84231999423,559.0
4418,129386.22181318415,171644.0522775352,1767.0
4419,277623.9881401655,352829.5044082906,1970.0
4420,742011.65722663,378086.3714985009,890.0
4421,551648.6386569904,316715.01479830407,1094.0
4422,365967.3730471086,381925.35003854614,1990.0
4423,149591.69181133562,310446.02060805634,1277.0
4424,826036.6834862183,504967.0862237727,686.0
4425,806619.5037012598,366214.05186057,295.0
4426,585051.9054064506,341468.7583338497,1829.0
4427,654912.3169786781,502980.94016740005,657.0
4428,155270.05205096846,146989.83806303516,2541.0
4429,365630.20257581334,418073.28770778514,566.0
4430,162112.27681938157,35883.204055012204,792.0
4431,450898.6503534454,409609.0858481573,2307.0
4432,130392.6602768256,138691.64349395502,1247.0
4433,630838.3723916414,488934.28436143044,751.0
4434,676115.7421648277,474702.81471994147,845.0
4435,400423.01755655144,343424.86520091817,2095.0
4436,770661.7802384628,355329.7221771255,1277.0
4437,415915.58606058295,324275.4451684598,1079.0
4438,165571.66630121478,94825.37250714563,1314.0
4439,81490.51798619324,55813.90738132782,488.0
4440,198810.17404019792,320623.72631470393,1185.0
4441,633167.5231657992,341978.27689311,533.0
4442,693158.2309410891,387120.21082626004,1325.0
4443,266061.86989088356,304019.9525605524,2084.0
4444,764907.3959929287,435338.74986455776,1101.0
4445,360837.01304920117,316178.5474538673,2574.0
4446,690943.9162692677,461118.1346303569,670.0
4447,258542.79510485753,343274.47493597865,2262.0
4448,816020.428300018,562250.9671306359,225.0
4449,64452.48545587744,121949.15499563795,943.0
4450,868174.9334021949,474678.3294743616,438.0
4451,572552.0691657618,392387.4320483897,1710.0
4452,351739.6208502636,417335.00830677897,437.0
4453,664389.076768161,451885.5609847009,1078.0
4454,289531.00636041217,411538.47707059793,896.0
4455,279572.5140265995,320743.61704107374,1878.0
4456,773947.4343943435,377468.7249456374,1201.0
4457,746686.9255566231,512473.1383367311,619.0
4458,208744.58832133847,364946.4061306333,558.0
4459,418087.78552965954,385895.53767408244,2352.0
4460,305128.1619564584,370087.6938657658,2573.0
4461,546077.8406453009,446258.42618665285,1159.0
4462,545262.483426099,300294.1468399111,666.0
4463,268217.1038086577,334891.35567737743,2562.0
4464,736230.4781493999,516016.3699730253,642.0
4465,227695.76563052664,53973.27150534559,368.0
4466,570395.0945374363,302968.05288355984,388.0
4467,748556.256042995,373667.80082623754,518.0
4468,490621.3077207383,273993.06265376136,942.0
4469,108376.79431870795,281464.5865214132,904.0
4470,408544.78237870446,456007.1785715949,825.0
4471,308145.88761507056,421027.25685231667,490.0
4472,460946.6419416874,328366.5155886654,1721.0
4473,426510.81220118556,462970.18615126144,1045.0
4474,306191.47265356366,354115.0045614131,2572.0
4475,73524.30018938694,239202.61876051873,283.0
4476,768568.1454639095,446666.704394524,810.0
4477,645246.0304216063,375300.1193978414,1298.0
4478,468906.31552221667,318773.0118209878,541.0
4479,285265.904072475,313677.55433476623,1218.0
4480,659298.3519947452,403646.78441062476,1966.0
4481,158062.00013803848,108074.46415660344,2451.0
4482,443821.87594635325,238692.53220971487,350.0
4483,707644.2438816437,394515.89258487057,1091.0
4484,666780.0356930897,346253.27285857685,1590.0
4485,874926.5347316514,497732.17283251416,284.0
4486,473941.83475218,272483.37852524314,806.0
4487,222714.86880231736,98781.16758312657,539.0
4488,351285.57450690534,287841.3899355922,2140.0
4489,622282.2267461957,377610.01070533507,2045.0
4490,57115.607968265074,135380.27100075968,1613.0
4491,412343.91512072,231077.46538991574,132.0
4492,449308.8986294787,280718.7954937406,1847.0
4493,471993.88259889354,277517.0852186037,176.0
4494,745863.7278336897,485733.9710854944,512.0
4495,842749.5508439094,442909.2696846202,394.0
4496,56141.873942627484,108184.28151598107,1096.0
4497,161712.24827168556,123225.38816576079,2013.0
4498,409989.7954487452,328893.39814320765,2908.0
4499,554163.1309181699,436923.85277919006,1654.0
4500,554158.5307773422,488586.12783225346,574.0
4501,80065.72831462906,122294.77593125217,723.0
4502,160470.66414497793,41861.08175633475,812.0
4503,631256.6772734779,325832.0396497799,476.0
4504,840891.030494007,502271.34974545427,413.0
4505,705046.6187838728,410138.08412789647,1312.0
4506,141469.53700601438,227214.9216773184,2589.0
4507,493859.7819917176,331579.07603925,1062.0
4508,432036.81253092136,258532.12121534534,1311.0
4509,856793.6256044144,543131.6731670313,194.0
4510,56049.905984651006,201533.31691753026,509.0
4511,517712.57493878907,432469.27333442774,1120.0
4512,626011.6501388401,409685.87000061944,1978.0
4513,303049.9605208614,302806.2451743223,195.0
4514,128057.96087290975,30023.337784530595,869.0
4515,237743.7205041729,313147.4104407532,1620.0
4516,127989.86940925632,264050.147015783,2025.0
4517,833818.0789747464,544137.3529633805,479.0
4518,49047.09924168396,105018.3481304152,725.0
4519,545351.7204760725,310798.1151756011,800.0
4520,807756.9305157771,496305.7576348288,1271.0
4521,59047.65720202812,189576.65999845508,482.0
4522,154974.41736269428,76353.82842210867,1595.0
4523,475209.2438822508,324555.87860304955,1124.0
4524,651115.0538414088,491938.3216492664,749.0
4525,764528.2907433226,397621.89324889146,982.0
4526,744044.2531385657,480107.8020993853,560.0
4527,552157.3338775879,483168.2454307098,647.0
4528,746185.0097123503,523009.51907007024,615.0
4529,508753.1508423922,238972.28448787797,36.0
4530,114035.46922733838,274149.4518012116,1722.0
4531,529616.8037372308,402871.0194079578,2508.0
4532,630446.5394713935,389210.32413235214,1756.0
4533,803111.0430593328,468566.7323256945,1045.0
4534,119705.71248163743,266839.908575017,1057.0
4535,641729.8160599987,453874.60485663544,1019.0
4536,625543.5983601599,441116.630609449,1373.0
4537,608790.7813130063,470140.94282421935,655.0
4538,737044.4047186899,339676.2094096504,1712.0
4539,486636.9268139792,382574.0106221745,1393.0
4540,175734.38444350968,226748.43315941188,2744.0
4541,539043.5015952191,304893.4325051969,1764.0
4542,407845.5096606119,435707.10032360256,1051.0
4543,785243.5852625528,449398.0258280542,826.0
4544,708883.3839894445,479769.5998439612,1486.0
4545,645600.7704520139,464923.7835436892,887.0
4546,313886.93013459607,278425.7487037303,1172.0
4547,429575.8763300472,432867.34869041573,1747.0
4548,327726.19444541703,268897.7242842177,1265.0
4549,689575.2211469945,503117.9309875984,990.0
4550,414643.6916718251,461699.7075240463,1056.0
4551,391894.27369259886,332468.48025525454,2601.0
4552,405306.7394036949,261603.51890329923,1662.0
4553,647294.238246016,480896.11712342966,1109.0
4554,500485.5309965113,358194.61025750637,1954.0
4555,86436.28129201947,218505.69190104492,1045.0
4556,751312.2971125275,357897.41612604354,1454.0
4557,454269.7644069527,466042.8366487017,1462.0
4558,586876.0164900394,409837.5943225315,2100.0
4559,424117.3180760581,268254.31359416153,1318.0
4560,136785.12035830825,244944.9857607158,1668.0
4561,729850.8988058441,472487.7612621747,1003.0
4562,423961.1279953905,381354.69589600246,1638.0
4563,727140.4538132909,487990.7072791839,997.0
4564,466174.6102415745,292589.8910123408,390.0
4565,480636.1881028079,387088.67810478713,2487.0
4566,230317.4954333228,85652.13213809486,991.0
4567,777771.9286870409,340110.26319981646,547.0
4568,704355.7514200639,431324.03426015377,1291.0
4569,146888.83981074177,106171.70289268158,2192.0
4570,589268.8696393862,320885.20656082034,1043.0
4571,800723.9101613723,473545.15049390215,580.0
4572,382424.5025534222,300984.9296515109,552.0
4573,755989.4781398757,347773.11607324705,1338.0
4574,413576.90721145755,262244.5209736433,859.0
4575,292577.6134524194,363691.6556623792,2325.0
4576,35095.065090803255,192248.11239115708,1012.0
4577,653386.6429604203,386966.918193602,1037.0
4578,202145.8950289187,335423.74504359625,1516.0
4579,376597.34747995663,397273.2522261748,2398.0
4580,813370.2034722972,399917.3209944153,286.0
4581,324955.5257279614,363768.485858093,1326.0
4582,599354.8901440622,390476.6642428711,2194.0
4583,236850.7242697343,355623.8023802731,1509.0
4584,422990.9678327882,293995.61667300947,1595.0
4585,476661.56728701066,298748.22196990903,558.0
4586,677052.8152789541,511653.55681040697,598.0
4587,340264.7214156071,348551.6752770385,2091.0
4588,180359.3811248396,41190.92111460958,312.0
4589,325523.32777541684,373976.0867101094,1835.0
4590,661944.6191751808,467317.5873576207,503.0
4591,807944.5277919993,420737.0484898053,378.0
4592,823211.4785449456,547514.3657964161,308.0
4593,172557.84777272266,308075.66367945634,1086.0
4594,479866.75629217253,453686.60054563545,1208.0
4595,306348.61661752634,390498.07192611415,1957.0
4596,747253.7616875072,405737.19054939225,1246.0
4597,672979.7287671457,352394.4081903398,1292.0
4598,816990.9804239331,411373.4727150351,391.0
4599,749747.3708324144,534236.602252733,270.0
4600,713745.4865487886,400740.3414273942,1064.0
4601,4200.495369611948,158783.3608038742,763.0
4602,647756.0396666897,459988.28835984785,1041.0
4603,439645.073526557,238360.70954333898,62.0
4604,773260.7676344397,436680.10677300673,1270.0
4605,662970.8862115946,324440.3788695261,303.0
4606,375217.34146859864,457663.34520459827,864.0
4607,164389.98326695932,310809.0325781824,2022.0
4608,845780.842610406,492332.57567671593,513.0
4609,417949.1702585116,441806.9023607271,1511.0
4610,383333.025695019,321533.5184791507,2978.0
4611,70279.8869454358,114528.46584281512,767.0
4612,472735.9885121792,396536.14578843396,2630.0
4613,760317.0553113492,396976.2520731697,629.0
4614,203452.72767062276,276559.95383766573,2513.0
4615,830659.6226763101,559672.7614462832,184.0
4616,627838.1056021198,425694.40958269313,1741.0
4617,194463.3905801942,74962.76520942524,1861.0
4618,220716.06672471424,308112.6979260007,1783.0
4619,380551.99940954667,259753.42620169558,771.0
4620,422783.7238256087,406740.410893918,2067.0
4621,14381.78627562063,133202.56124556996,846.0
4622,108901.31516620104,101943.79560758546,2435.0
4623,311098.8677988144,300281.40933715366,423.0
4624,243251.2531394161,358778.01604979765,1920.0
4625,529774.1142024712,423585.87683403306,582.0
4626,128476.2459133743,247716.21677271277,1956.0
4627,848973.5197394628,476631.73117048293,672.0
4628,716017.1071198261,395728.7254923517,771.0
4629,387023.92709628417,458842.370440932,829.0
4630,195175.45384910487,58436.988610546105,778.0
4631,754345.4350555418,524411.4876830624,554.0
4632,632283.0306067946,405260.67276871856,1656.0
4633,188183.62544797634,222711.79102303647,954.0
4634,416629.2338957679,288308.899327307,412.0
4635,492165.4405844524,475574.7859699996,624.0
4636,423434.87257849803,427151.1595760593,1490.0
4637,126246.7380561246,183528.59692100808,2622.0
4638,240280.48226439866,264665.05498085916,1205.0
4639,492596.8387982521,268950.3417724343,647.0
4640,127814.81806484266,177587.09480469115,1994.0
